gene_id,log2FoldChange,pvalue
TIMM13,-0.055336873,0.359489471
TIMM17A,0.326622992,1.06936E-19
TIMM17B,0.432156,5.73352E-17
TIMM21,-0.069225471,0.392799891
TIMM22,-0.037805024,0.582284623
TIMM23,0.093390071,0.074447314
TIMM23B,-0.194217501,0.013220496
TIMM29,0.134161842,0.248275839
TIMM44,0.006034308,0.93174976
TIMM50,0.141845344,0.012729478
TIMM8A,-0.228997023,0.004760797
TIMM8B,-0.184466959,0.013040759
TIMM9,-0.365538866,1.7079E-08
TIMMDC1,-0.220352005,0.000119282
TIMP1,0.36434785,2.44205E-19
TIMP2,0.245269791,3.44488E-15
TIMP3,0.02611498,0.614660934
TIMP4,0.045033231,0.822027493
TINAGL1,0.240792463,0.819963941
TINCR,0.167208347,0.047490499
TINF2,0.349939696,4.61995E-10
TIPARP,0.590231888,5.34734E-60
TIPIN,-0.099925803,0.380532641
TIPRL,0.146455644,0.002157733
TIRAP,-0.365966968,0.000415765
TJAP1,-0.259035548,0.000997547
TJP1,-0.162937364,4.92236E-06
TJP2,0.133088536,0.018604708
TJP3,0.99640011,8.01077E-09
TK1,0.313303923,1.764E-09
TK2,0.142287757,0.036951816
TKFC,-0.978691245,9.86617E-36
TKT,0.658362772,1.2828E-129
TKTL1,0.881873978,0.828893793
TLCD1,-0.228911247,0.001636557
TLCD2,0.45108548,8.63446E-06
TLCD3A,0.055056145,0.322232387
TLCD3B,-0.819392755,0.040620218
TLCD4,0.17010028,0.051246536
TLCD4-RWDD3,-0.529507166,0.401173902
TLCD5,-0.429779701,4.77823E-08
TLDC2,0.441758772,0.67432701
TLE1,0.180211445,0.014333446
TLE2,0.427496356,2.20815E-12
TLE3,0.323567493,1.1283E-12
TLE4,0.126344379,0.581405169
TLE5,0.270697365,2.73003E-17
TLE6,0.487020465,7.38272E-05
TLK1,-0.172661841,8.15188E-05
TLK2,-0.065424837,0.223333381
TLL1,-0.608730911,7.36488E-61
TLL2,0.106558972,0.904486583
TLN1,0.08798124,0.007571895
TLN2,0.183537724,0.00456326
TLNRD1,-0.067402997,0.516901596
TLR1,-1.924232129,7.69457E-06
TLR10,-1.041679374,0.798503768
TLR3,-0.526744481,0.116637066
TLR4,-0.236675736,0.023745132
TLR5,-1.762730848,0.006977795
TLR6,-0.486918524,1.17029E-06
TLR8,-0.079896768,0.982747126
TLR9,1.988311589,0.009130757
TLX1,3.129007129,0.221508924
TLX2,0.911057695,0.285210601
TLX3,-0.108083585,0.452199584
TM2D1,0.247017926,0.001861872
TM2D2,0.024954727,0.786277461
TM2D3,0.043940705,0.657978536
TM4SF1,-0.529221921,3.08698E-66
TM4SF18,-0.951237357,0.763404517
TM4SF19,-0.039424145,0.875174185
TM4SF20,-0.419758183,0.592234487
TM4SF4,-1.041679374,0.798503768
TM6SF1,-0.318728268,0.305498652
TM7SF2,0.305308065,0.071331356
TM7SF3,0.023154927,0.55058545
TM9SF1,0.119254349,0.004007507
TM9SF2,-0.505123647,5.9537E-38
TM9SF3,-0.092394339,0.006901001
TM9SF4,0.356791059,3.66241E-21
TMA16,-0.151877746,0.008977643
TMA7,-0.029193856,0.608163713
TMBIM1,0.263730819,3.16205E-07
TMBIM4,-1.030755556,1.37907E-22
TMBIM6,0.195995109,1.41996E-11
TMC1,1.70825075,0.672735719
TMC2,-5.785064445,1.45357E-05
TMC3,0.511444124,0.217480611
TMC4,-0.006832368,0.964031715
TMC5,-0.150012378,0.114285738
TMC6,0.35143823,3.13573E-07
TMC7,-0.355611382,0.000285809
TMC8,0.337171155,0.44457968
TMCC1,-0.088606751,0.138261519
TMCC2,0.39546185,0.000267078
TMCC3,0.400432783,0.515329307
TMCO1,0.083199684,0.090683479
TMCO2,-1.951000153,0.582220408
TMCO3,-0.399778236,2.66061E-21
TMCO4,-0.255108775,0.000907458
TMCO6,-0.113209692,0.167616715
TMED1,0.817506652,1.64602E-42
TMED10,0.050593155,0.092715947
TMED2,0.066687853,0.015189175
TMED3,0.294902184,1.0517E-13
TMED4,0.178409834,9.37784E-05
TMED5,0.170193658,4.36781E-05
TMED6,0.009287135,0.965233046
TMED7,0.033691288,0.434322895
TMED8,0.008584176,0.87584452
TMED9,0.48519608,5.30156E-39
TMEFF1,3.812361643,0.077538544
TMEM101,0.031191158,0.606441539
TMEM102,0.023213095,0.816463079
TMEM104,0.401403967,2.28557E-07
TMEM106A,-0.242345179,0.022029794
TMEM106B,-0.350392332,1.47682E-10
TMEM106C,0.512122937,6.88781E-48
TMEM107,0.03155654,0.634109248
TMEM109,0.190516369,0.001258602
TMEM11,0.391411275,3.16252E-07
TMEM115,0.026138039,0.735071355
TMEM116,0.00988872,0.937033525
TMEM117,-0.554645269,2.88768E-06
TMEM120A,0.297706935,6.31415E-05
TMEM120B,-0.421987748,2.76772E-10
TMEM121,0.993099305,0.016786842
TMEM121B,1.316942398,0.395454078
TMEM123,0.147648223,4.21448E-08
TMEM125,0.734938132,0.477132461
TMEM126A,0.249266728,0.009015344
TMEM126B,-0.281963567,2.21165E-05
TMEM127,-0.203036037,0.000588218
TMEM128,-0.667435127,9.16228E-07
TMEM129,-0.152750344,0.010927742
TMEM130,-0.079896567,0.982546482
TMEM131,-0.096133999,0.128703819
TMEM131L,-0.154161816,0.008576486
TMEM132A,0.308696696,5.24736E-07
TMEM132B,-1.041679374,0.798503768
TMEM134,0.030108299,0.777034999
TMEM135,-0.094887195,0.144605429
TMEM138,0.13198092,0.147470741
TMEM139,-0.00328218,0.961578505
TMEM140,-0.173509906,0.867021722
TMEM141,0.459253052,0.000152691
TMEM143,0.195947827,0.060575228
TMEM144,0.057885969,0.572975925
TMEM145,0.676989044,0.162611913
TMEM147,0.27023192,1.56567E-08
TMEM14A,0.220202327,0.044328044
TMEM14B,-0.15276519,0.001218905
TMEM14C,-0.036295994,0.325504831
TMEM150A,-0.177739608,0.221543003
TMEM150B,-0.146610765,0.843588242
TMEM150C,-2.973280214,0.029198649
TMEM151A,0.780823914,0.522693128
TMEM151B,3.53402642,0.132089636
TMEM154,0.01425099,0.988840553
TMEM156,-0.447425394,0.558379582
TMEM158,0.126433724,0.606188599
TMEM160,0.167055351,0.175610957
TMEM161A,0.268547357,0.000262982
TMEM161B,-0.12139153,0.055468662
TMEM163,-1.257791307,0.184478994
TMEM164,0.214552317,9.29457E-06
TMEM165,0.147860555,0.000957824
TMEM167A,0.159009328,6.81302E-05
TMEM167B,-0.103950023,0.088065364
TMEM168,-0.01833543,0.890483178
TMEM169,-1.576990758,0.14803845
TMEM17,-0.166525579,0.632725221
TMEM170A,0.21086931,0.019521222
TMEM170B,-0.057660796,0.612362453
TMEM171,1.096274091,0.048194447
TMEM175,-0.73002298,1.35531E-05
TMEM177,-0.207411863,0.060309108
TMEM178A,-0.012753073,0.973085253
TMEM178B,0.830638592,0.791424103
TMEM179B,-0.081290655,0.608299285
TMEM18,-0.46279069,1.82523E-11
TMEM181,-0.164419628,0.000134478
TMEM182,0.04543881,0.821010121
TMEM183A,0.009144661,0.82711328
TMEM184A,-0.798098186,3.63712E-26
TMEM184B,0.311681488,1.06947E-13
TMEM184C,0.037583408,0.570435117
TMEM185A,0.195559793,0.193133008
TMEM185B,-0.364671322,2.94429E-10
TMEM186,-0.027587508,0.770339826
TMEM187,-0.710083451,3.99903E-05
TMEM19,-0.760219471,4.1754E-16
TMEM190,-0.525623877,0.007465684
TMEM191B,-0.987821151,0.735444729
TMEM191C,-3.253897488,0.199182306
TMEM192,-0.294849494,5.1433E-06
TMEM198,0.767001543,0.064701137
TMEM199,0.107112216,0.172123804
TMEM200B,0.746437855,0.195283845
TMEM201,-0.177922267,0.023203686
TMEM203,-0.386835012,3.80664E-05
TMEM204,0.370993508,0.408412216
TMEM205,0.604838002,1.72514E-18
TMEM208,0.372872357,2.5796E-06
TMEM209,-0.335765561,1.19915E-10
TMEM210,3.60929894,0.03022781
TMEM212,0.881873978,0.828893793
TMEM213,0.188032334,0.904616214
TMEM214,0.295826514,4.84982E-15
TMEM215,-0.984344876,0.736527281
TMEM216,-0.117271561,0.401551809
TMEM217,-1.178952343,0.000437242
TMEM218,-0.246133805,0.020811419
TMEM219,0.012129142,0.847651116
TMEM220,-0.826978935,0.005978675
TMEM221,0.443995199,0.325786882
TMEM222,-0.37209078,0.001323598
TMEM223,0.056958944,0.661156767
TMEM225B,-0.854891634,1.53124E-05
TMEM229B,-0.146488423,0.721779489
TMEM230,0.257785535,2.83507E-07
TMEM231,-0.161377682,0.109162206
TMEM232,-2.316386762,0.011426181
TMEM233,-1.94715413,0.58341654
TMEM234,-0.269189499,0.122983639
TMEM235,1.522826588,0.249182964
TMEM236,-0.177393245,0.626633823
TMEM237,-0.255104245,0.000537543
TMEM238,0.304599732,0.132343128
TMEM239,-0.180009275,0.810479105
TMEM240,1.12360533,0.067279468
TMEM241,-0.35666447,1.27554E-06
TMEM242,0.090979697,0.307673716
TMEM243,-0.220962759,0.005643758
TMEM245,0.215489336,1.14125E-11
TMEM247,-1.66633533,0.08087585
TMEM248,0.163314263,0.000584625
TMEM249,0.323097597,0.77676684
TMEM25,-0.166599567,0.627482326
TMEM250,-0.783509548,3.31846E-32
TMEM251,0.205508813,0.016644782
TMEM253,-0.074875305,0.495405992
TMEM254,0.350252735,8.41516E-05
TMEM255A,-0.370278559,0.122518679
TMEM255B,0.475062242,0.835754342
TMEM256,0.028450254,0.651373401
TMEM258,0.243880511,0.000133733
TMEM259,0.544417761,3.40938E-44
TMEM260,-0.380161462,1.04124E-05
TMEM262,-0.363973376,0.456666749
TMEM263,-0.106156667,0.005205471
TMEM265,0.351752083,0.130860246
TMEM266,-0.449343313,0.056625064
TMEM267,-0.319576427,3.89591E-05
TMEM268,-0.504195836,1.94322E-10
TMEM269,0.826923179,1.86642E-07
TMEM271,-1.915375338,0.593310273
TMEM272,-1.4635256,0.415505687
TMEM275,-0.428772308,0.73495258
TMEM30A,-0.015645098,0.622606396
TMEM30B,2.335982228,0.453758784
TMEM31,0.881873978,0.828893793
TMEM33,-0.214496233,7.78743E-10
TMEM35A,0.881873978,0.828893793
TMEM35B,0.259015932,0.195543539
TMEM37,0.144832132,0.194600029
TMEM38A,0.46011676,1.98826E-05
TMEM38B,0.25692801,6.8147E-05
TMEM39A,0.252301642,3.73202E-09
TMEM39B,0.17471436,0.052850594
TMEM40,0.270718228,0.214344155
TMEM41A,0.20326744,0.005378877
TMEM41B,0.240066408,4.13439E-08
TMEM42,-0.171453325,0.118706045
TMEM43,0.113325954,0.015870863
TMEM44,0.210761784,0.007477618
TMEM45A,-0.401155919,3.80666E-18
TMEM45B,0.045763377,0.891676037
TMEM47,0.881873978,0.828893793
TMEM50A,0.262219853,0.000815883
TMEM50B,1.374604527,3.98867E-98
TMEM51,0.261700013,0.054668384
TMEM52,-0.061116341,0.871196969
TMEM52B,-0.146323364,0.07723577
TMEM53,0.59926247,0.000268465
TMEM54,1.311459988,1.92943E-08
TMEM59,0.154056415,0.00012873
TMEM59L,0.058570208,0.967025274
TMEM60,0.016566513,0.911404166
TMEM61,0.331464504,0.683431822
TMEM62,-0.433370461,3.12594E-05
TMEM63A,-0.025159508,0.565970734
TMEM63B,0.205120338,6.56691E-05
TMEM63C,0.132956629,0.241527976
TMEM64,-0.338830959,4.76979E-07
TMEM65,0.180521644,0.002752185
TMEM67,-0.034605103,0.720783962
TMEM68,-0.167370045,0.056398308
TMEM69,-0.371914996,3.7003E-09
TMEM70,0.133865635,0.145163089
TMEM71,-0.459313024,0.287423464
TMEM72,-1.041679374,0.798503768
TMEM74,-1.603907675,0.563627322
TMEM74B,-0.884193816,0.009220958
TMEM79,-0.261418966,0.030320302
TMEM80,-0.306162559,0.028630311
TMEM81,0.612206679,8.62689E-08
TMEM82,-0.090382263,0.9257949
TMEM86A,0.163125951,0.710027706
TMEM86B,-0.113216554,0.616702488
TMEM87A,0.152207148,0.012659281
TMEM87B,-0.129808577,0.040481676
TMEM88,-0.204792515,0.659329074
TMEM89,0.98594363,0.246855697
TMEM8B,0.219948736,0.081206427
TMEM9,0.318261954,1.50713E-07
TMEM91,0.239771869,0.134735845
TMEM92,0.239197229,0.003754483
TMEM94,0.10992496,0.027588662
TMEM95,1.753533788,0.002704036
TMEM97,-0.168657852,0.000908734
TMEM9B,0.098353866,0.149387156
TMF1,0.107649341,0.029096286
TMIE,-1.405956548,0.00684178
TMIGD1,0.881873978,0.828893793
TMLHE,-0.358284425,0.012261663
TMOD1,0.705358828,1.31854E-07
TMOD2,0.360141082,0.663510409
TMOD3,0.058925265,0.165427095
TMOD4,-0.002066855,0.992995326
TMPO,0.107681677,0.000655794
TMPPE,0.452650982,1.37046E-07
TMPRSS11A,-0.955996771,0.742813956
TMPRSS11D,0.116617451,0.931242443
TMPRSS12,-0.079896567,0.982546482
TMPRSS13,1.155309868,0.044957117
TMPRSS15,-1.0173694,0.74132363
TMPRSS3,0.319321178,2.64952E-07
TMPRSS4,0.908081984,0.027459835
TMPRSS5,0.049182872,0.84230264
TMPRSS6,0.418636898,0.425180289
TMPRSS7,-2.522873189,0.371327923
TMPRSS9,-0.230262298,0.134502986
TMSB10,-0.01254794,0.643137387
TMSB4X,0.192484091,9.38874E-07
TMTC1,0.26570301,9.46487E-17
TMTC2,1.125835249,0.000824924
TMTC3,-0.077173662,0.082572293
TMTC4,-0.496240734,9.69271E-12
TMUB1,0.476173487,1.02808E-12
TMUB2,0.373384295,1.21664E-06
TMX1,-0.089371606,0.070576376
TMX2,-0.081185176,0.056779799
TMX3,-0.334702976,5.22701E-08
TMX4,-0.133745578,0.027682608
TNC,0.292267084,0.17466849
TNF,2.434101397,0.072570676
TNFAIP1,0.213325638,9.21064E-07
TNFAIP2,0.175298284,5.06436E-09
TNFAIP3,0.78603957,2.73788E-18
TNFAIP6,2.98554113,0.013220258
TNFAIP8,-0.446581736,5.48857E-11
TNFAIP8L1,0.224731204,0.02734046
TNFAIP8L2,-0.484358424,0.045623737
TNFRSF10A,0.164582745,0.028794533
TNFRSF10B,0.370940721,1.17522E-24
TNFRSF10C,0.362700859,0.10245278
TNFRSF10D,0.44760715,3.64949E-09
TNFRSF11A,0.554284769,0.015977144
TNFRSF11B,0.216073995,0.223765301
TNFRSF12A,0.210057352,0.000562692
TNFRSF13C,-0.389603357,0.005209898
TNFRSF14,-0.192013489,0.796583213
TNFRSF17,0.881873978,0.828893793
TNFRSF18,-1.561022091,0.528570403
TNFRSF19,0.498868979,0.828281463
TNFRSF1A,0.307718332,8.85334E-16
TNFRSF1B,0.548437691,0.596781221
TNFRSF21,0.606683575,7.32924E-22
TNFRSF25,1.058091042,0.002119841
TNFRSF4,0.268084055,0.752890535
TNFRSF6B,-0.191452516,0.590677303
TNFRSF8,1.438034946,0.582825129
TNFRSF9,2.218267801,0.000513816
TNFSF10,-0.071430338,0.425718714
TNFSF12,-0.028429685,0.960928286
TNFSF13,-0.559646676,0.005504595
TNFSF13B,0.524602404,0.766771497
TNFSF14,1.422748485,0.000904775
TNFSF15,0.032819156,0.901878856
TNFSF18,-2.522873189,0.371327923
TNFSF4,-0.08142979,0.42168104
TNFSF8,-1.047511759,0.5681179
TNFSF9,0.636372154,3.23137E-13
TNIK,0.365310314,0.012732908
TNIP1,0.4266073,5.29839E-20
TNIP2,0.453713886,2.17246E-07
TNIP3,-2.503538802,0.45096126
TNK1,0.188998461,0.006163936
TNK2,-0.11967121,0.039889392
TNKS,0.133926563,0.019950705
TNKS1BP1,-0.013020693,0.725257409
TNKS2,-0.027681798,0.433439093
TNMD,-1.052635131,0.541268216
TNNC1,0.01259319,0.940503305
TNNC2,-0.973748354,0.239451076
TNNI1,-1.918697407,0.623335873
TNNI3,0.797542571,0.505032177
TNNI3K,-1.94715413,0.58341654
TNNT1,1.233472543,1.57645E-05
TNNT2,2.165734295,0.347879711
TNNT3,-1.041679374,0.798503768
TNPO1,-0.043434202,0.136783033
TNPO2,-0.057227852,0.130978712
TNPO3,0.441089369,3.53467E-36
TNRC18,-0.15945386,5.26192E-06
TNRC6A,-0.110549424,0.004718529
TNRC6B,-0.280878594,7.97768E-18
TNRC6C,-0.203318697,0.098615902
TNS1,-0.266377731,3.85876E-18
TNS2,-0.38637956,1.0305E-13
TNS3,-0.127806054,0.001957532
TNS4,-0.186818436,0.000244041
TNXB,0.304224023,0.01582677
TOB1,0.261440748,4.35262E-13
TOB2,0.042830639,0.348675799
TOE1,-0.271616024,0.001138727
TOGARAM1,-0.215831,0.005126226
TOGARAM2,-2.007343416,1.66807E-08
TOLLIP,-0.019605699,0.81881235
TOM1,0.52020033,2.59731E-12
TOM1L1,-0.128422542,0.02686221
TOM1L2,0.123324769,0.038288096
TOMM20,-0.269625006,8.29024E-22
TOMM20L,-0.20820821,0.591033691
TOMM22,-0.191886435,0.063456478
TOMM34,0.391229346,2.01103E-16
TOMM40,0.103680428,0.054825703
TOMM40L,0.198597883,0.015205281
TOMM5,0.107243102,0.011210191
TOMM6,0.357446536,2.02326E-20
TOMM7,0.1623003,0.000238161
TOMM70,-0.089117031,0.014697334
TONSL,0.086610671,0.101355255
TOP1,0.010934697,0.795320409
TOP1MT,-0.074923775,0.202395529
TOP2A,0.403406374,2.82923E-55
TOP2B,-0.23388789,1.24776E-13
TOP3A,0.297994024,9.99048E-15
TOP3B,0.390036818,8.27207E-10
TOPAZ1,-0.079896554,0.982532967
TOPBP1,0.113160828,0.000594741
TOPORS,0.072402309,0.230138911
TOR1A,-0.274960345,0.000109087
TOR1AIP1,0.199852987,1.13872E-05
TOR1AIP2,-0.14003172,2.91784E-05
TOR1B,0.380117336,6.35297E-09
TOR2A,-0.030435896,0.774222216
TOR3A,0.163024199,0.011860889
TOR4A,0.184714393,0.016308004
TOX,-0.529392625,0.788928251
TOX2,0.620653998,1.02812E-05
TOX4,0.308840851,7.90885E-13
TP53,0.077343245,0.060385138
TP53AIP1,-0.082140015,0.925396822
TP53BP1,0.067088492,0.116393583
TP53BP2,-0.074765658,0.162634787
TP53I11,2.323261782,0.457891335
TP53I13,0.318630215,0.000610842
TP53I3,-0.157103723,0.127038721
TP53INP1,-0.113473724,0.381096592
TP53INP2,-0.248325377,0.002944364
TP53RK,-0.329257025,0.00059296
TP53TG5,-0.290367882,0.103106931
TP63,-2.931480909,0.248638323
TP73,-0.255752931,0.351807615
TPBG,0.825721027,1.91191E-55
TPBGL,-1.915375338,0.593310273
TPCN1,-0.454512388,5.26526E-28
TPCN2,-0.022889641,0.840729401
TPD52,-0.2387081,1.62112E-10
TPD52L1,0.434553061,5.13118E-15
TPD52L2,0.063115351,0.150044547
TPGS1,-1.038661256,1.61727E-06
TPGS2,0.189875705,4.58773E-05
TPH1,-0.955996771,0.742813956
TPI1,0.309451396,7.44656E-18
TPK1,-0.106210319,0.535219435
TPM1,-0.236961727,3.77E-05
TPM2,0.069228208,0.082067239
TPM3,-0.067749482,0.042403645
TPM4,-0.139238857,3.72557E-07
TPMT,0.079942702,0.159735718
TPO,-0.372172747,0.753504191
TPP1,0.389442149,2.2551E-22
TPP2,0.229908389,1.84389E-08
TPPP,-0.170819049,0.130823889
TPPP2,0.881873978,0.828893793
TPR,-0.110920387,2.67902E-05
TPRA1,0.355396876,6.27145E-10
TPRG1,-1.051482416,0.132031281
TPRG1L,0.386831111,1.00663E-06
TPRKB,-0.249813594,0.001674477
TPRN,0.20062106,0.053968218
TPRX2,0.881873978,0.828893793
TPSG1,1.134908109,0.469798096
TPST1,0.316602169,4.71518E-05
TPST2,0.205618351,0.06061393
TPT1,0.134587117,8.55243E-08
TPTE,0.881873978,0.828893793
TPTE2,-1.660227821,0.367161596
TPTEP2-CSNK1E,0.367307168,0.007001993
TPX2,0.018349165,0.52435288
TRA2A,-0.157361153,0.006993642
TRA2B,-0.036322014,0.338516947
TRABD,0.304399605,9.99106E-09
TRABD2A,-0.260085668,1.9837E-08
TRABD2B,-0.014822574,0.942541862
TRADD,0.145607428,0.199614456
TRAF1,-0.995289944,0.00223103
TRAF2,0.208942911,0.000159302
TRAF3,-0.11639913,0.004240382
TRAF3IP1,-0.136293482,0.100143324
TRAF3IP2,-0.062787793,0.39064121
TRAF3IP3,0.548510553,0.252653405
TRAF4,0.064621952,0.119941269
TRAF5,-0.135865615,0.022368892
TRAF6,-0.140785788,0.102055563
TRAF7,0.193100072,1.19553E-06
TRAFD1,0.845088946,2.73176E-72
TRAIP,0.210290943,0.028218707
TRAK1,-0.039507681,0.358121108
TRAK2,-0.608708136,6.83856E-31
TRAM1,-0.125823223,0.000118448
TRAM1L1,1.226455475,0.548414641
TRAM2,-0.067164353,0.095620567
TRANK1,-0.041421138,0.703415182
TRAP1,0.202207871,8.34997E-09
TRAPPC1,0.320630231,4.1265E-07
TRAPPC10,0.101182709,0.046628025
TRAPPC11,-0.032780537,0.601523033
TRAPPC12,0.24296109,2.31132E-07
TRAPPC13,-0.126271237,0.127374171
TRAPPC14,-0.324997762,0.026836367
TRAPPC2,-0.304123268,1.58785E-05
TRAPPC2B,0.006681149,0.965808963
TRAPPC2L,0.001280295,0.986459755
TRAPPC3,0.189215228,0.00126526
TRAPPC3L,-1.754563549,4.32292E-11
TRAPPC4,0.243350821,9.27662E-05
TRAPPC5,0.437851178,7.69033E-08
TRAPPC6A,-0.255914316,0.119560721
TRAPPC6B,0.040320661,0.50381802
TRAPPC8,-0.084384939,0.146550899
TRAPPC9,-0.227519537,4.38472E-05
TRARG1,0.881873978,0.828893793
TRDMT1,-0.587693442,3.18246E-13
TREH,-0.71666711,0.010823261
TREM1,4.299967525,2.08089E-05
TREM2,-1.041679374,0.798503768
TREML1,1.231468716,0.541269338
TREML2,-1.041679374,0.798503768
TREML4,0.881873978,0.828893793
TRERF1,-0.103996748,0.08733029
TREX2,1.264352648,0.036807808
TRHR,-1.171225934,2.46354E-05
TRIAP1,-0.000937996,0.991113071
TRIB1,0.624710312,8.12109E-19
TRIB3,-0.444515107,1.65789E-10
TRIM10,-1.582973365,0.544192445
TRIM11,0.161599656,0.010687698
TRIM13,-0.344199748,1.6002E-06
TRIM14,-0.129573436,0.000896332
TRIM15,-1.041679374,0.798503768
TRIM16,0.697595008,2.78525E-52
TRIM17,0.092566681,0.422257683
TRIM2,-0.29270106,2.6588E-09
TRIM21,0.197968104,0.214342022
TRIM22,-2.098735066,0.148266809
TRIM23,0.228118044,0.003110749
TRIM24,0.099694636,0.052536042
TRIM25,-0.026603103,0.445806071
TRIM26,-0.14057158,0.062860616
TRIM27,-0.033604614,0.41259971
TRIM28,-0.226872407,4.22857E-12
TRIM29,-0.420186633,2.70077E-29
TRIM3,0.201021063,0.036288634
TRIM31,-0.832732304,0.068205498
TRIM32,0.016745583,0.775381227
TRIM33,-0.295175695,5.82105E-14
TRIM34,-0.098129467,0.954638711
TRIM35,0.014888422,0.855155383
TRIM36,0.243056,0.267349214
TRIM37,0.229744173,1.03647E-08
TRIM38,-0.047909411,0.387234419
TRIM39,-0.308412032,0.000248808
TRIM39-RPP21,-1.041679374,0.798503768
TRIM41,-0.127152083,0.032828734
TRIM44,-0.118468705,0.004313608
TRIM45,0.094971796,0.181990614
TRIM46,-0.027874517,0.911787902
TRIM47,-0.011550074,0.881639511
TRIM5,0.561897888,7.81032E-10
TRIM52,-0.161821236,0.005274548
TRIM54,0.14652569,0.692291347
TRIM55,0.156721076,0.918805102
TRIM56,-0.084917708,0.103080164
TRIM59,-0.300328295,3.3843E-05
TRIM6,-0.145332008,0.62809655
TRIM62,0.00976399,0.921385127
TRIM63,0.881873978,0.828893793
TRIM65,-0.202239641,5.93559E-05
TRIM66,-2.572327301,3.2047E-147
TRIM67,-0.904431777,0.119434025
TRIM69,-0.916567393,0.519688075
TRIM7,-0.195465274,0.019321856
TRIM72,-0.508431563,0.796651177
TRIM73,-0.172372234,0.808902889
TRIM74,-0.521547002,0.000320697
TRIM75,-0.290332113,0.841133212
TRIM8,-0.06428484,0.265607254
TRIM9,-1.159020106,0.304834472
TRIML2,-0.427927236,0.031762664
TRIO,-0.20976117,3.75105E-11
TRIOBP,0.188462582,0.007404431
TRIP10,0.232944436,4.02603E-07
TRIP11,-0.044901859,0.197389536
TRIP12,-0.055729275,0.06425349
TRIP13,0.017019103,0.686923299
TRIP4,-0.136219212,0.083346233
TRIP6,-0.322277585,1.84825E-08
TRIQK,-0.399313373,1.01795E-09
TRIR,0.046942748,0.318100731
TRIT1,0.011556361,0.806536682
TRMO,-0.615384872,2.26283E-10
TRMT1,0.205408686,1.39044E-05
TRMT10A,-0.339581156,0.00335964
TRMT10B,-0.160945389,0.014629006
TRMT10C,-0.386219218,1.59828E-09
TRMT11,0.131145297,0.005063778
TRMT112,0.280480975,2.99274E-08
TRMT12,-0.140373061,0.195593532
TRMT13,-0.485398444,1.12731E-08
TRMT1L,-0.250494835,0.000575833
TRMT2A,0.410602053,2.05562E-12
TRMT2B,-0.076879575,0.202061223
TRMT44,0.122324524,0.090954208
TRMT5,-0.286864942,0.00014137
TRMT6,-0.009215589,0.905349877
TRMT61A,-0.207405076,0.001514525
TRMT61B,-0.10273717,0.187289249
TRMT9B,-0.931757434,0.003141677
TRMU,-0.333653619,1.02549E-05
TRNAU1AP,-0.116539589,0.072415724
TRNP1,-0.335566441,0.134914193
TRNT1,-0.405618707,3.60172E-12
TRO,-2.503538802,0.45096126
TROAP,-0.122870457,0.000745302
TRPA1,0.011450351,0.976806136
TRPC1,-0.154824079,0.131305498
TRPC3,0.881873978,0.828893793
TRPC4,0.881873978,0.828893793
TRPC4AP,-0.19310794,7.82992E-07
TRPC5,-0.145603174,0.480443489
TRPC5OS,0.881873978,0.828893793
TRPC6,-2.19316588,0.006374461
TRPC7,-1.683437437,0.114468395
TRPM1,0.881873978,0.828893793
TRPM2,-0.112491311,0.280768092
TRPM3,0.756173805,6.9502E-05
TRPM4,0.51176099,0.000253832
TRPM5,0.623197726,0.11696078
TRPM6,0.92014305,0.107465831
TRPM7,-0.422411827,6.04003E-23
TRPM8,2.375987233,0.440758305
TRPS1,-0.156875983,0.003001156
TRPT1,0.301136268,0.026773589
TRPV1,0.201962881,0.073381605
TRPV2,-0.30897325,0.474725312
TRPV3,0.350554776,0.03478728
TRPV4,0.809940826,0.781711002
TRRAP,-0.064708259,0.089550257
TRUB1,-0.0972824,0.136077907
TRUB2,-0.205800542,0.00011931
TSACC,-0.089045463,0.641004318
TSBP1,-0.563497013,0.64573954
TSC1,0.043740622,0.357280788
TSC2,-0.214846187,1.22794E-05
TSC22D1,0.086002552,0.006416733
TSC22D2,0.052656276,0.339704544
TSC22D3,0.663462726,2.60781E-42
TSC22D4,0.140625928,0.502297826
TSEN15,0.046781592,0.467896262
TSEN2,-0.458414049,1.7215E-15
TSEN34,0.326180118,1.04527E-07
TSEN54,0.055016282,0.455195592
TSFM,0.085859416,0.187123214
TSG101,0.145562263,0.01478743
TSGA10,-0.31837986,0.336675776
TSGA10IP,-0.332674739,0.657681566
TSGA13,0.346849158,0.824396492
TSHR,-0.937400334,0.253931715
TSHZ1,-0.102112406,0.221522225
TSHZ2,-0.440341372,1.42557E-11
TSKS,0.322827151,0.777220789
TSKU,0.199462487,6.34229E-06
TSLP,0.334154362,0.193419938
TSN,-0.041846031,0.351570356
TSNARE1,-0.077161886,0.690019152
TSNAX,-0.107761863,0.06191411
