t_test,log2_fold_changes,p_values,fdr,significance
7.2697093212534725,-0.33125322391265577,0.0019019195060267283,0.009078247024558849,**
4.78510542926767,-0.3013026685525222,0.008742801750353203,0.024476638004427627,*
-10.727868763376772,0.3182873708703866,0.00042790731056815544,0.004085328250689423,**
9.339935279381082,-0.6652966887870759,0.0007316342139943995,0.005371013373715575,**
6.408954862998041,-0.39041378649286607,0.0030451422193173284,0.01210129410423144,*
4.914840678777516,-0.1626199198418128,0.007958766587097054,0.02297913894069624,*
-11.139957713013855,0.3034932814896383,0.0003695212278858077,0.003757363226429212,**
4.160910772937054,-0.11157374095358286,0.014134749729766083,0.03418090370295117,*
4.631481949392344,-0.2632470828749831,0.00979632365662423,0.026484991032697608,*
-8.407545215275679,0.13638355697085558,0.0010954336107897747,0.006597340317696506,**
-6.626763557754764,0.15526675713603755,0.0026898698191421774,0.01116163446529537,*
-8.398000226516741,0.0567754762032866,0.001100198406852362,0.006609609493128112,**
25.23773221798227,-0.142344497818506,1.4635849957022551e-05,0.0011995503333903314,**
29.434858429736423,-0.6384055352831082,7.931751550704397e-06,0.0009784095953252736,***
16.17089336823101,-0.2088878797093301,8.555070123645878e-05,0.0019862075351704082,**
17.5276430480578,-0.3448685485513572,6.22144457401533e-05,0.0017385876690589291,**
4.368656059470455,-0.0772219856292038,0.011980667162657404,0.030442760588924724,*
4.1300484063202205,-0.09018759171426716,0.014493331556355332,0.03481364377777563,*
8.400232586361273,-0.5262785877482532,0.0010990817315733269,0.006608560367293682,**
11.65356647206984,-0.5151239971173391,0.00030994998259693867,0.0035014886100590333,**
9.546853030179195,-0.12401430627324572,0.0006723463144740679,0.005147770026556311,**
-27.15230926981112,0.30151104998796807,1.0939744244708218e-05,0.0010785368897114605,**
9.182673699905555,-0.41735340255080633,0.0007810796598732116,0.005533451518743768,**
9.499732439096924,-0.6092818308954557,0.0006853073047665115,0.005188451832491407,**
4.833042464261183,-0.3928091684424575,0.00844260335002328,0.02394358386216542,*
-5.436500361755994,0.7273759434968263,0.0055558911016518045,0.017915587394727175,*
4.593485453294988,-0.20564964312516132,0.010080280219676378,0.027008863889069562,*
-4.806283012848399,0.14433872777047352,0.008608606033840291,0.02424545592372178,*
-5.74378563283706,0.34531849361408495,0.0045532946223753885,0.015729797433790167,*
-10.2280488277948,0.40987136011160086,0.0005149897122913484,0.004479383451924463,**
5.972013187949503,-0.27147189016286655,0.003949616006822627,0.014300111645030436,*
-9.205396721572658,0.29097683370192584,0.0007736844468822683,0.005527087190451644,**
5.306965030530542,-0.25267489084555494,0.006058600198812222,0.018971186058434578,*
9.157090935562843,-0.12190496135601325,0.0007895107972719874,0.005553862820440961,**
-14.565973056364061,0.3984632669835442,0.000129201854131685,0.0023655367955864124,**
4.242267075289705,-0.14891209503878988,0.01323955007572083,0.032682082856479076,*
9.04208724504326,-0.45588001629930197,0.0008288359514389265,0.005712660759703901,**
24.67192775108932,-0.7385035518849454,1.6017595861047606e-05,0.0012318045079419782,**
6.936524568301011,-0.3974492697410632,0.0022682123522798337,0.010089347374757404,*
4.9777344379558555,-0.23522866845244383,0.007609566065704609,0.022289736388441964,*
-4.464395864124376,0.3074385225724914,0.011122562232908535,0.0288200148500486,*
7.925999120415495,-0.1857199643364944,0.0013715058621130438,0.007510685913957171,**
3.564397711727736,-0.4354885355761122,0.02349327901008673,0.04958738584169767,*
4.652594613819369,-0.1923518045035415,0.009642739051392568,0.026151662026031808,*
8.845859488074717,-0.6935398482156749,0.0009017107787907331,0.005978117280451918,**
5.707888851959717,-0.09715667057679411,0.004658273080028879,0.01593915126178556,*
22.068199657341513,-0.6024449462164068,2.4955243051630692e-05,0.0013628114141602215,**
-4.899541378782398,0.22849515984670354,0.00804664325155928,0.023137651845547894,*
4.125903505665582,-0.3564961654398444,0.014542320920402162,0.034896998050687994,*
4.551062201391877,-0.2133392093213624,0.010409208125174648,0.027622175059676835,*
-7.847910302679855,0.8511655351174872,0.0014240634101782682,0.007672244629133567,**
-8.578798795286612,0.14119781051646285,0.001014131652910433,0.006339066940698102,**
-6.837014983598094,0.22589558391465125,0.0023941572557483436,0.010412196726210389,*
3.788151450000937,-0.4372389679921562,0.019299605247708993,0.0428054448392703,*
-6.017472001383177,0.6012025620993191,0.0038413686716009016,0.014040944093861182,*
-9.267967041770115,0.28998839752664907,0.0007537650833656348,0.005427464149800196,**
14.102385702743046,-0.6479712625165115,0.0001467442776556996,0.0024625361374781387,**
-4.27782088853484,0.08712732790010325,0.012869903373864308,0.032021787639427784,*
5.762209966181554,-0.4022610405631828,0.004500539957394388,0.01562712367350022,*
11.887423573117022,-0.34963423767940327,0.00028680340952386265,0.003348416096659092,**
7.935704703956312,-0.25144365426127946,0.0013651423909265459,0.0074891269567638405,**
3.698950388156312,-0.4879599719353851,0.02085457904926006,0.045299914505436474,*
-5.166717427160324,0.11659573688620206,0.00666705016991281,0.02030880934771146,*
-6.464741819468265,0.22268984848154005,0.0029489038303023877,0.011851839863508452,*
4.289020420747434,-0.21883405841432135,0.012756053692866021,0.031820995071997475,*
-4.12871616590355,0.20483804029113273,0.014509055840876245,0.03484456045797064,*
-26.72801202952168,0.42162274825551016,1.1647765252729867e-05,0.001102655110591761,**
-54.477019863875114,0.7635475412511461,6.797088510164216e-07,0.000485707211054528,***
6.098527469603435,-0.134081112245104,0.0036572481590681546,0.013616559304433019,*
-9.47229126940157,0.29212773987721885,0.0006929982252339171,0.005227235532153549,**
5.666544682577438,-0.11655930887868049,0.0047828831027656015,0.016197606336931094,*
-9.537531285854836,0.44985329832783005,0.0006748860553258252,0.005159971078990871,**
8.670132572734586,-0.7491858770918522,0.0009738261502844499,0.00621335681675742,**
5.458945261938853,-0.11577037228559961,0.005474048320932959,0.017746895128444892,*
5.555017202143086,-0.13573566585022867,0.005139969234399643,0.017039305000176166,*
14.346517182644988,-0.4609856195481319,0.00013716007617133443,0.0024038774607454917,**
-14.111267636942754,0.24146916006790953,0.00014638122867686833,0.0024625361374781387,**
19.10011308428408,-0.6300282544961453,4.4270307552198737e-05,0.0015931540742159932,**
17.68671191864979,-0.5895005502007002,6.002934479860879e-05,0.0017010746036141785,**
12.904893769506653,-0.4846335229542157,0.00020794339721310874,0.0028468663304556997,**
5.652954093259371,-0.245840633890841,0.004824734314436306,0.01630455316988894,*
11.442972423617565,-0.31556107070847284,0.000332814180830261,0.0035725465879156617,**
-4.674285314042685,0.18839896777908915,0.009487982870608617,0.02595552840058822,*
4.138286748258941,-0.1116918900658943,0.014396550155530867,0.034635671887183396,*
3.7963339402062513,-0.1078148419154914,0.01916403350099227,0.04259759321334503,*
4.38978351576104,-0.42020300199118266,0.011784603442034507,0.030115077296709352,*
-3.931647875700422,0.1785041085762078,0.017079310155098726,0.03899280905104985,*
4.072633672082564,-0.14457929683657644,0.015190034125895112,0.035881563639319936,*
4.677880180586306,-0.3403757764134756,0.009462626823328477,0.025926191589091378,*
